Survived,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeBin_AgeBin1,AgeBin_AgeBin2,AgeBin_AgeBin3,AgeBin_AgeBin4,AgeBin_AgeBin5,FareBin_FareBin1,FareBin_FareBin2,FareBin_FareBin3,FareBin_FareBin4,FareBin_FareBin5
1,0.36512852276246516,0,0,0.2783063009430041,1,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.3806131929389904,1,0,0.22265186789309888,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.2722205017033137,1,0,0.026086898552172676,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.28770517187983896,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.33415918240941467,0,0,0.5446984416694483,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.03995044905543512,3,1,0.08463644000539412,5,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.5354598947042428,1,0,0.32999496960357005,2,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.33415918240941467,0,0,0.029115738554643292,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.41158253329204086,0,2,0.8493763730078698,3,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0.3031898420563642,0,0,0.016114055303518098,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.28770517187983896,0,0,0.031224119622393326,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.6438525859399195,0,0,0.9137321951234779,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0.00898110870238464,0,2,0.0632180995318108,3,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.48900588417466706,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.5354598947042428,1,0,0.20883012480571742,2,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.2722205017033137,0,0,0.2951733494850044,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.00898110870238464,5,2,0.1883487087190028,8,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0.550944564880768,0,0,0.052207531201429354,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.031040188474006747,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.25673583152678847,0,0,0.048191567262857865,1,1,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.550944564880768,1,2,0.48191567262857865,4,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0.3186745122328894,0,0,0.03130765167231561,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.4270672034685661,2,0,0.031826514213179044,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.3496438525859399,1,0,0.4549083151416854,2,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0.36512852276246516,0,2,0.06706659777414385,3,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0.33415918240941467,0,0,0.03130765167231561,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.47352121399814184,0,0,0.031542183966328186,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.7057912666460204,0,0,0.10441506240285871,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.3496438525859399,0,0,0.04216762135500063,1,1,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0.4270672034685661,0,0,0.05080194382292933,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.5973985754103438,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.39609786311551565,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0.3186745122328894,1,0,0.03945684569646487,2,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0.4270672034685661,1,0,0.06365302842635809,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.3031898420563642,0,0,0.034788287617875516,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0.5199752245277175,1,0,0.08433524271000126,2,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.7832146175286466,0,0,0.031123720523929036,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,0.03995044905543512,1,1,0.07529932384821542,3,0,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3186745122328894,0,0,0.031224119622393326,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.32641684732115206,3,1,0.10227334883441852,5,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.02754268547990484,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.5044905543511923,1,0,0.361436754471434,2,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.45803654382161657,0,0,0.0,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,0.67482192629297,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0.32641684732115206,0,0,0.03232850970550048,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0.5199752245277175,1,1,0.13051882800357337,3,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.2722205017033137,0,2,0.052207531201429354,3,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.45803654382161657,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.1483431402911118,0,2,0.09698552911650145,3,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3186745122328894,0,0,0.031056653926154892,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.44255187364509135,0,0,0.03162571601625047,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0.4270672034685661,1,1,0.05782988071542944,3,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0.2722205017033137,1,1,0.08117267110837621,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.029115738554643292,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.4270672034685661,1,0,0.10441506240285871,2,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.28770517187983896,0,0,0.10441506240285871,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.48900588417466706,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.4270672034685661,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.32641684732115206,1,0,0.06465701941100097,2,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,0.6438525859399195,1,0,0.10441506240285871,2,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.25673583152678847,0,0,0.028613743062321857,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.7677299473521214,1,0,0.2244923841661462,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.21028182099721276,1,2,0.48191567262857865,4,0,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.3186745122328894,2,2,0.13804876038839492,5,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0.36512852276246516,2,3,0.07529932384821542,6,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0.9845153298234748,1,4,1.0,6,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.47352121399814184,0,0,0.04216762135500063,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.6903065964694952,1,1,0.10541905338750157,3,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.3031898420563642,0,0,0.03815165741642914,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.3806131929389904,1,0,0.031224119622393326,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.4270672034685661,0,0,0.052207531201429354,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.3806131929389904,0,0,0.0325795074516612,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.05543511923196036,0,2,0.32873998087276646,3,0,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0.19479715082068752,0,1,0.07831129680214403,2,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.5199752245277175,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.0709197894084856,2,1,0.0773406383181913,4,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.7986992877051718,0,0,0.1224869001264304,1,1,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.550944564880768,1,2,0.11144299929535881,4,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.3806131929389904,1,0,0.08018554717227534,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.45803654382161657,0,0,0.11144299929535881,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.7522452771755962,1,0,0.3578392539752617,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.3806131929389904,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.44255187364509135,0,0,0.031709248066172764,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1.0,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.5354598947042428,1,0,0.20827792976416382,2,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.7677299473521214,0,0,0.04216762135500063,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0.3806131929389904,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.7367606069990709,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.5199752245277175,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.7212759368225456,0,0,0.1546146116350023,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.7367606069990709,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.3806131929389904,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.5819139052338185,0,0,0.028312545766928994,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0.45803654382161657,0,0,0.0,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.8606379684112728,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.3806131929389904,0,0,0.03102332142546475,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.0051099411582533295,2,1,0.0773406383181913,4,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.029115738554643292,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.5819139052338185,0,0,0.034788287617875516,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.5044905543511923,1,2,0.11144299929535881,4,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.3496438525859399,0,0,0.0553869698515964,1,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0.33415918240941467,0,0,0.03950704524569702,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0.612883245586869,0,0,0.20883012480571742,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.5199752245277175,1,0,0.08433524271000126,2,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.44255187364509135,1,0,0.028295678718386993,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.33415918240941467,0,0,0.03020326158920845,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.02446577887890988,0,1,0.04934615689519716,2,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.13285847011458657,5,2,0.1883487087190028,8,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.45803654382161657,0,0,0.0,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.7677299473521214,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.9690306596469496,0,0,0.038503054261054145,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0.3806131929389904,1,0,0.3657707827539403,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.32641684732115206,3,1,0.10227334883441852,5,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0.5354598947042428,1,0,0.361436754471434,2,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.8916073087643234,0,0,0.11927412897557321,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.45803654382161657,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.13285847011458657,1,1,0.06385382662328667,3,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3806131929389904,1,0,0.08018554717227534,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3186745122328894,0,0,0.029115738554643292,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.8451532982347476,0,0,0.1224869001264304,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,1.0,0,0,0.19880708200783068,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.3186745122328894,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.05806401141304815,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.8296686280582224,1,0,0.3143162447909931,2,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.3806131929389904,0,0,0.06064105547242948,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3806131929389904,1,2,0.6086193348905091,4,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0.36512852276246516,0,0,0.03130765167231561,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.25673583152678847,0,0,0.034788287617875516,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.3186745122328894,0,0,0.031123720523929036,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.32641684732115206,0,0,0.0306385920801496,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.5664292350572933,0,0,0.038503054261054145,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0.24125116135026325,0,0,0.34738088068643375,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.2722205017033137,1,0,0.43733847291043515,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,0.5044905543511923,0,2,0.10441506240285871,3,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.612883245586869,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.4270672034685661,0,0,0.09045958771632277,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.39609786311551565,0,0,0.22688509548074712,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0.44255187364509135,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.3806131929389904,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.550944564880768,0,0,0.10556965203519801,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.8296686280582224,1,0,0.23854825795114643,2,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.36512852276246516,0,0,0.030102862490744165,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.7212759368225456,0,0,0.13662630596135292,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.5199752245277175,0,0,0.04216762135500063,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.09698552911650145,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,0.550944564880768,1,0,0.10441506240285871,2,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.48900588417466706,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.45803654382161657,0,0,0.3754926282564342,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.33415918240941467,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.029015339456179005,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.67482192629297,0,1,0.23284237638722405,2,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.3806131929389904,0,0,0.029032206504721002,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.6206255806751316,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,0.7677299473521214,0,0,0.04216762135500063,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0.612883245586869,0,0,0.8906572695252339,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.5973985754103438,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.3496438525859399,2,1,0.04618358529357212,4,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.02446577887890988,1,1,0.10441506240285871,3,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.029032206504721002,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.25673583152678847,1,1,0.029032206504721002,3,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.32641684732115206,0,2,0.08979012652776291,3,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.45803654382161657,0,0,0.034788287617875516,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.10188912976153608,0,2,0.10541905338750157,3,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.6903065964694952,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.45803654382161657,0,0,0.42739896216247064,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.058231477109286583,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.33415918240941467,0,2,0.1987902149592887,3,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0.550944564880768,0,2,0.2851334396385757,3,0,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.13285847011458657,4,2,0.1255992721788233,7,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.16382781046763706,4,2,0.1255992721788233,7,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0.48900588417466706,1,0,0.10441506240285871,2,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.7677299473521214,1,0,0.42739896216247064,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.9845153298234748,0,0,0.10441506240285871,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.28770517187983896,1,0,0.10441506240285871,2,0,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0.45803654382161657,0,0,0.055671300098447264,1,1,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.5044905543511923,1,1,0.0824276598391798,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0.11737379993806132,1,1,0.1475866747425022,3,0,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0.25673583152678847,0,2,0.44530333418980395,3,0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.41158253329204086,0,0,0.10441506240285871,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.0314417848678639,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.33415918240941467,0,0,0.029015339456179005,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.33415918240941467,0,0,0.031224119622393326,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
